lodging_id,street,housenumber,city,state,postcode,full_address
node:2277807647,,,,,,
node:2278956964,,,,,,
node:2278973461,,,,,,
node:2278976062,,,,,,
node:2279914652,,,,,,
node:2285875708,Avenida José María Morelos,3,Chetumal,,77000,
node:2286882324,,,,,,
node:2288427709,,,,,,
node:2288594401,,,,,,
node:2288674456,,,,,,
node:2288674457,,,,,,
node:2289782400,,,,,,
node:2292219832,Boulevard Antonio L. Rodríguez,1880,Monterrey,,64650,
node:2292291154,,,,,,
node:2292291159,,,,,,
node:2292367270,Rodolfo G. Robles,102,El Fuerte,SIN,81820,
node:2292403824,,,,,,
node:2294085358,,,,,,
node:2296666338,,,,,,
node:2297535459,,,,,,
node:2297559728,,,,,,
node:2300869884,,,,,,
node:2302637179,,,,,,
node:2302983931,,,,,,
node:2303923556,Calle 33,475,Mérida,YUC,97100,
node:2304011705,Avenida Colón,500,Mérida,YUC,97000,
node:2304011726,Calle 37,480,Mérida,,97000,
node:2304011733,Calle 54,373,Mérida,,97000,
node:2304011748,Calle 35,494,Mérida,,97144,
node:2305929935,,,,,,
node:2308267169,,,,,,
node:2308470801,,,,,,
node:2308470806,Morelos,47B,Xalapa,,,
node:2308470939,,,,,,
node:2308470986,Avenida Manuel Ávila Camacho,42,Xalapa,,91000,
node:2313663666,Av. Francisco I. Madero,123 Ote.,Monterrey,,64000,
node:2313663673,,,,,,
node:2315409338,,,,,,
node:2315409343,,,,,,
node:2328508450,Boulevard Rotarismo,1955,Culiacán,SIN,80020,
node:2333321437,,,,,,
node:2333321537,,,,,,
node:2333321800,,,,,,
node:2333321986,,,,,,
node:2341495474,,,,,,
node:2357569491,Calle Miguel Hidalgo y Costilla,310,Monterrey,NL,64000,
node:2371764407,,,,,,
node:2373932099,,,,,,
node:2373932104,,,,,,
node:2374448692,,,,,,
node:2376121476,Francisco I. Madero,41,,,,
node:2376148297,Calle Ignacio Ramírez,171,,,,
node:2376673385,,,,,,
node:2380263555,,,,,,
node:2382534429,,,,,,
node:2384492623,,,,,,
node:2384954036,,,,,,
node:2386988150,,,,,,
node:2387115335,,,,,,
node:2388736553,,,,,,
node:2391082758,,,,,,
node:2393440139,,,,,,
node:2393442365,,,,,,
node:2393442370,,,,,,
node:2393442376,,,,,,
node:2393442379,,,,,,
node:2393442380,,,,,,
node:2393442385,,,,,,
node:2393445460,,,,,,
node:2393445462,,,,,,
node:2395761040,,,,,,
node:2396942843,,,,,,
node:2398239947,Calle 4 Poniente,11,Cholula de Rivadavia,,72860,
node:2400800263,Calle Comonfort,,Santiago Tuxtla,,91697,
node:2401511299,Plaza Independencia,110,Pachuca,,,
node:2401511300,,,,,,
node:2401511302,,,,,,
node:2402464152,,,,,,
node:2403868039,,,,,,
node:2404232088,,,,,,
node:2407398361,Fernando López Arias S/N,,Úrsulo Galván,,91666,
node:2407398362,,,,,,
node:2407398363,,,,,,
node:2407398400,,,,,,
node:2407398402,,,,,,
node:2407402266,,,,,,
node:2407402267,,,,,,
node:2407402271,,,,,,
node:2407447672,,,,,,
node:2409358344,,,,,,
node:2414463597,,,,,,
node:2414463607,,,,,,
node:2414463781,,,,,,
node:2419377514,Av. Libertad,,San Luis Rio Colorado,,,
node:2420294383,,,,,,
node:2420392997,,,,,,
node:2420887708,,,,,,
node:2420887717,La Buena Compañía,,Puerto Ángel,,70902,
node:2420887720,,,,,,
node:2420887728,Calle José Vasconcelos,2a,Puerto Ángel,,70902,
node:2420887729,,,,,,
node:2421409548,,,,,,
node:2421409551,Calle Colorin,510,Santa María Huatulco,,70989,
node:2421409553,,,,,,
node:2421409556,,,,,,
node:2421409561,,,,,,
node:2421413092,,,,,,
node:2424831703,,,,,,
node:2424831712,,,,,,
node:2426936591,,,,,,
node:2426940219,,,,,,
node:2426982481,,,,,,
node:2427890083,,,,,,
node:2428950227,,,,,,
node:2431237738,Salida Real de Querétaro,64,San Miguel de Allende,,37700,
node:2431242677,Calle de Correo,10,San Miguel de Allende,,37700,
node:2431443304,,,,,,
node:2431443386,,,,,,
node:2431536395,,,,,,
node:2431536402,,,,,,
node:2431823666,,,,,,
node:2433570491,,,,,,
node:2434066655,,,,,,
node:2436855633,,,,,,
node:2436855636,,,,,,
node:2437704885,,,,,,
node:2440516205,,,,,,
node:2443063361,Callejón de la Barranca,26,Guanajuato,,36000,
node:2444923393,,,,,,
node:2445163450,,,,,,
node:2447281809,,,,,,
node:2460765464,,,,,,
node:2463978139,Avenida Internacional 1 y 2,,San Luis Río Colorado,,,
node:2463981313,Avenida Obregón 2 y 3,,San Luis Río Colorado,AZ,,
node:2469273248,,,Zapotlanejo,,,
node:2474303634,,,,,,
node:2481330864,José María Mata,,Xalapa,,91000,
node:2488389501,,,,,,
node:2503313170,,,,,,
node:2504571088,,,,,,
node:2505798958,,,,,,
node:2505798959,,,,,,
node:2505821130,,,,,,
node:2521692096,,,,,,
node:2529359183,Independencia Xilitla,79900,Xilitla,,,
node:2529359206,Corregidora 208 Centro,79900,Xilitla,,,
node:2529359209,Melchor Ocampo,105,Xilitla,,,
node:2531655290,Avenida Camarón Sabalo,51,Mazatlán,,82110,
node:2532467749,,,,,,
node:2532467758,Avenida del Mar,1910,Mazatlán,SIN,82017,
node:2532485934,Avenida Del Mar,719,Mazatlan,SIN,82149,
node:2532485936,Avenida Del Mar,721,Mazatlan,SIN,82149,
node:2532485937,Avenida del Mar,1234,Mazatlan,SIN,82148,
node:2532485939,Avenida del Mar,1020,Mazatlan,SIN,82140,
node:2532485940,Avenida del Mar,1111,Mazatlán,,82030,
node:2532551823,Avenida Camarón Sabalo,1927,Mazatlán,,82100,
node:2532551825,,,,,,
node:2532551826,,,,,,
node:2532594924,Venustiano Carranza,4,Mazatlán,SIN,82000,
node:2532875271,Avenida Revolución,,San Luis Río Colorado,,,
node:2533588072,Avenida General Álvaro Obregón,580,Los Mochis,SIN,81200,
node:2533588073,Avenida Alvaro Obregon,691,Los Mochis,SIN,82100,
node:2534447209,Av. Ernesto Coppel Campaña,725,Mazatlán,,82100,
node:2538219309,Bahia Xcacel,56,Puerto Aventuras,,77782,
node:2540130477,,,,,,
node:2547483902,,,,,,
node:2565323761,Pasaeo Kuka,,holbox,,77310,
node:2570221920,Avenida Rafael Buelna Tenorio,s/n,Mazatlán,,82110,
node:2570221921,Avenida del Mar,2500,Mazatlán,,82110,
node:2570221922,,,,,,
node:2570229320,,,,,,
node:2570229323,,,,,,
node:2572144395,,,,,,
node:2572144402,,,,,,
node:2572144403,,,,,,
node:2574645173,,,,,,
node:2580440395,,,,,,
node:2580445473,,,,,,
node:2580445480,,,,,,
node:2581713248,,,,,,
node:2584233643,,,,,,
node:2604669531,,,,,,
node:2606943378,Calle Miguel Hidalgo y Costilla,613,San José del Cabo,,,
node:2612809126,Avenida Obregón y 7,,San Luis Río Colorado,,,
node:2626512445,,,,,,
node:2629253323,Avenida Peñuelas,2,,,,
node:2630634401,Pelicanos,311,Puerto Vallarta,,48354,
node:2636406619,"Calle 2 Norte s/n, entre Avenida 10 y 15 Centro",,Playa del Carmen,,77710,
node:2636951746,,,,,,
node:2636961471,,,,,,
node:2637288784,,,,,,
node:2637292225,,,,,,
node:2637296164,,,,,,
node:2637584989,,,,,,
node:2638599751,,,,,,
node:2640408832,,,,,,
node:2641210667,,,,,,
node:2642693171,,,,,,
node:2643089204,Avenida Lázaro Cárdenas,1009,San Pedro Garza García,,66266,
node:2660505461,,,,,,
node:2660505463,Avenida Puerto Santo Tomás,KM. 31.44,Puerto Santo Tomás,,22795,
node:2674032133,,,,,,
node:2674033992,,,,,,
node:2678865620,,,,,,
node:2679010520,,,,,,
node:2685073315,,,,,,
node:2685081840,,,,,,
node:2685145746,,,,,,
node:2685176648,,,,,,
node:2685222279,,,,,,
node:2685223463,,,,,,
node:2690713421,Jesús García Morales,104,,,83210,
node:2692218099,Prolongación División del Norte,,México,,,
node:2698602570,,,,,,
node:2699952820,,,,,,
node:2699989879,,,,,,
node:2700535109,Calle 23,202,Ticul,YUC,97860,
node:2700535111,,,,,,
node:2700583043,,,,,,
node:2704763739,,,,,,
node:2704893005,Boludo,112,,,,
node:2711819386,,,,,,
node:2711837557,,,,,,
node:2711862902,,,,,,
node:2711871847,,,,,,
node:2713312002,,,,,,
node:2714381897,,,,,,
node:2718144939,,,,,,
node:2718228177,,,,,,
node:2718319776,Enrique el Navegante,No. 2,Acapulco de Juárez,,39670,
node:2732027461,,,,,,
node:2732384595,Avenida del Mar,73,Mazatlán,SIN,82013,
node:2736712533,,,,,,
node:2740790708,,,,,,
node:2741452285,,,,,,
node:2742883220,,,,,,
node:2743022478,,,,,,
node:2743776385,,,,,,
node:2748292327,,,,,,
node:2748604603,Prolongacion Pila Seca,27,San Miguel de Allende,,37700,
node:2752360350,Andador Huizache,,Zipolite,,70904,
node:2752384837,,,,,,
node:2753105811,,,Zipolite,,,
node:2770854183,Salida Real de Querétaro,54,San Miguel de Allende,,,
node:2779433615,Lázaro Cárdenas,201,Chetumal,,,
node:2799963580,,,,,,
node:2799963584,,,,,,
node:2809024749,Avenida Insurgentes Sur,635,Mexico City,,03810,
node:2810118182,,,,,,
node:2810118183,,,,,,
node:2830295254,,,,,,
node:2830295288,,,,,,
node:2830300516,,,,,,
node:2830392916,,,,,,
node:2837048308,Blvd. Paseo Solidaridad,15452,Irapuato,,,
node:2840953833,,,,,,
node:2845230013,Colima,940,,,,
node:2852905517,,,,,,
node:2852940771,Calle Miguel López de Legazpi,27,Todos Santos,,23300,
node:2852940772,Paseo Álvaro Obregón,,,,,
node:2860215886,,,,,,
node:2868868262,,,,,,
node:2871537147,,,,,,
node:2871537186,,,,,,
node:2871537193,,,,,,
node:2874839980,,,,,,
node:2874842845,,,,,,
node:2875397508,,,,,,
node:2875397519,,,,,,
node:2875397528,,,,,,
node:2875397532,,,,,,
node:2876873334,,,,,,
node:2876873347,,,,,,
node:2878464419,,,,,,
node:2880762693,Calle Segunda,211,Ensenada,,22800,
node:2882235594,,,,,,
node:2882251213,,,,,,
node:2884029426,,,,,,
node:2885477855,,,,,,
node:2886218296,,609,,,,
node:2892697171,Calle del Cedro,151,,,22710,
node:2892697536,Benito Juárez,32,Playas de Rosarito,,22710,
node:2892697537,Benito Juárez,1207,Playas de Rosarito,,22710,
node:2892697553,Calle Costa Azul,200,Playas de Rosarito,,22710,
node:2892697794,,,,,,
node:2892697795,,,,,,
node:2894259639,,,,,,
node:2903361781,,,,,,
node:2906215510,Calzada Legaria,,,,,
node:2918097001,,,,,,
node:2933386778,,,,,,
node:2933386779,,,,,,
node:2933386781,,,,,,
node:2938142584,,,,,,
node:2938142585,,,,,,
node:2938142586,Calzada Camarones,,,,,
node:2942132727,,,,,,
node:2942663827,,,,,,
node:2949153533,Avenida Rafael E. Melgar,,,,77675,
node:2957695244,República de El Salvador,137,Ciudad de México,,06060,
node:2962619858,,,,,,
node:2962910195,,,,,,
node:2965413859,,,,,,
node:2966186164,,,,,,
node:2972113609,,,,,,
node:2975094100,,,,,,
node:2987887495,,,,,,
node:2995129915,Calle Río Sena,69,Ciudad de México,,06500,
node:2995318003,Andrés Molina Enríquez,10,Jilotepec de Molina Enríquez,,54240,
node:2995747547,Calle Principal,,Santa María Tonameca,,70946,
node:2997114721,,,,,,
node:2998730966,3 Poniente,3,Tlachichuca,,75050,
node:3008078636,,,,,,
node:3021407512,,,,,,
node:3024715835,,,Cabo Pulmo,,,
node:3026947152,,,,,,
node:3030408414,,,,,,
node:3041976226,,,,,,
node:3044963738,,,La Paz,,23000,
node:3046628407,,,,,,
node:3047998103,,,,,,
node:3050110657,Camino Costero,"Kilometro 8,6","Majahual, Quintana Roo",,77940,
node:3073930349,,,,,,
node:3073930366,,,,,,
node:3073938596,,,,,,
node:3078494758,Calle 60,444,Mérida,YUC,97000,
node:3079679731,,,,,,
node:3083958858,,,,,,
node:3083963071,,,,,,
node:3099728016,,,,,,
node:3106093213,,,,,,
node:3106131452,carretera Tecate-Ensenada,,,,,
node:3109983156,,,,,,
node:3110389287,,,,,,
node:3110509384,Calle de Tinoco y Palacios,604,,,,
node:3113270355,,,,,,
node:3113270357,,,,,,
node:3113270366,Miguel Hidalgo,70,,,,
node:3113270380,Calle Miguel Hidalgo,12,Xalapa,,91000,
node:3115686693,,,,,,
node:3118063685,,,,,,
node:3126154937,,,,,,
node:3127799569,,,,,,
node:3127799572,,,,,,
node:3127801480,,,,,,
node:3127805062,,,,,,
node:3129748523,,,,,,
node:3136774030,,,,,,
node:3136774033,,,,,,
node:3141918837,,,,,,
node:3162970615,,,,,,
node:3163895246,Calle 12,188 B,Valladolid,,97780,
node:3163911065,Calle 39,197,Valladolid,YUC,97780,
node:3163921799,,,,,,
node:3163923229,,,,,,
node:3166997450,,,,,,
node:3170485780,,,,,,
node:3179442974,,,,,,
node:3182179429,Calle 39,225,Valladolid,YUC,97780,
node:3189546606,,,,,,
node:3189555707,,,,,,
node:3189555714,,,,,,
node:3189555726,,,,,,
node:3194121274,,,,,,
node:3194208117,,,,,,
node:3198069036,,,,,,
node:3201694117,,,,,,
node:3202256659,Av. 5 de Febrero,9200-A,Santiago de Querétaro,Querétaro,76100,
node:3203987853,,,,,,
node:3206480972,,,,,,
node:3210114520,Av. Avila Camacho 4 Norte,1580,Ciudad de Libres,,73780,
node:3210118290,,,,,,
node:3210129961,,,,,,
node:3215192632,,,,,,
node:3215192637,,,,,,
node:3215192638,,,,,,
node:3215192653,,1125,,,,
node:3215255765,,,,,,
node:3215255782,,,,,,
node:3215293416,,,,,,
node:3215321961,Calle de la Reforma,405,Oaxaca de Juárez,,68000,
node:3215322061,Calle de Gómez Farías,218,Oaxaca de Juárez,,68000,
node:3216357607,Vicente Guerrero Sur,33,,,,
node:3216704986,,,,,,
node:3216704992,,,,,,
node:3216705028,,,,,,
node:3216874264,Calle de Macedonio Alcalá,102,,,,
node:3216939990,,,,,,
node:3217453088,,,,,,
node:3218345958,,,,,,
node:3218346925,,,,,,
node:3218373655,Blvd. Kukulcan. Zona Hotelera,Km. 3.5,Cancun,,,
node:3218944606,,,,,,
node:3219476281,,,,,,
node:3219589168,Reforma,51,,,,
node:3220978686,Calle 57,507,Mérida,,97000,
node:3221075061,Calle de Mariano Abasolo,313,Oaxaca de Juárez,,68000,
node:3222799011,,,,,,
node:3224358926,,,,,,
node:3224361669,,,,,,
node:3224363281,Avenida Adolfo López Mateos,s/n,Isla Mujeres,,77400,
node:3224364066,,,,,,
node:3224398960,,,,,,
node:3224399567,,,,,,
node:3224405542,,,,,,
node:3224405555,,,,,,
node:3227424679,,,,,,
node:3230191101,,,,,,
node:3230211666,,,,,,
node:3230334272,,,,,,
node:3230375933,,,,,,
node:3230455527,,,,,,
node:3230455528,,,,,,
node:3230455529,,,,,,
node:3230455532,,,,,,
node:3230455533,,,,,,
node:3240555680,,,,,,
node:3248444885,Calle 60,474A,Mérida,,97000,
node:3248556212,,,,,,
node:3248556820,,,,,,
node:3248646289,,,,,,
node:3248672110,,,,,,
node:3248672114,,,,,,
node:3250353532,,,,,,
node:3250358181,,,,,,
node:3251573177,,,,,,
node:3251588286,,,,,,
node:3252965164,,,,,,
node:3252965364,Avenida Miguel Hidalgo,807,,,,
node:3257574810,Avenida 7 Oriente,209,Puebla,,72000,
node:3257738685,,,,,,
node:3257738686,,,,,,
node:3257738687,,,,,,
node:3257738688,,,,,,
node:3257738689,,,,,,
node:3259060056,Avenida Juárez,88,,,,
node:3259263474,,,,,,
node:3259265556,,,,,,
node:3263994623,,,,,,
node:3264112867,,,,,,
node:3264145061,,,,,,
node:3264147564,,,,,,
node:3264153709,,,,,,
node:3264262941,,,,,,
node:3268361736,,,,,,
node:3271342462,,,,,,
node:3279674464,Calle de Pino Suárez,410,Oaxaca de Juárez,,68000,
node:3284477371,,,,,,
node:3290870381,Calle 45,216,Valladolid,,97780,
node:3290875308,,,,,,
node:3290876509,Calle 40,240,Valladolid,YUC,97780,
node:3290881670,Calle 49 A,202-A,Valladolid,,97780,
node:3290892957,,,,,,
node:3290911221,Avenida Corregidora,42,,,,
node:3290911223,,,,,,
node:3291480661,Independencia,108,Bustamante,,,
node:3291511561,Calzada Niños Héroes de Chapultepec,521-A,Oaxaca de Juárez,,68040,
node:3297263378,,,,,,
node:3299588834,,,,,,
node:3299663262,Calle de la Reforma,102,,,,
node:3301606364,,,,,,
node:3301806699,,,,,,
node:3303669166,,,,,,
node:3303669167,,,,,,
node:3305288190,,,,,,
node:3307926321,Juan de la Luz Enríquez,103-A,Papantla de Olarte,,93400,
node:3308809798,,,,,,
node:3313415776,Calle de Murguía,104,Oaxaca de Juárez,,68000,
node:3318179169,,,,,,
node:3322223236,,,,,,
node:3327973061,,,,,,
node:3329302220,,,,,,
node:3329327877,Avenida Morelos,2244,Guadalajara,,44600,
node:3331236873,Calle 8,,Pisté,,97757,
node:3331238860,,,,,,
node:3331238937,,,,,,
node:3331257465,,,,,,
node:3331281115,,,,,,
node:3331283775,Calle 15,34,Pisté,,97751,
node:3331286603,,,,,,
node:3336737093,MEX 15D,,,,,
node:3338829101,Calle de la Reforma,410,,,,
node:3338829696,Calle de la Reforma,402,,,,
node:3338830094,Calle de la Reforma,404,Oaxaca de Juárez,,68000,
node:3340974094,Avenida Benito Juárez,106,,,,
node:3340974293,,,,,,
node:3347107651,,,,,,
node:3347107653,Calle Portal Morelos,5,Tlatlauquitepec,,73900,
node:3351185164,,,,,,
node:3352940494,Libramiento Surponiente de Querétaro,1201,,,,
node:3355268410,Avenida Adolfo López Mateos Sur,830,Guadalajara,,44500,
node:3366234038,Venustiano Carranza,,Papantla de Olarte,,93400,
node:3367414593,Calle de Manuel García Vigil,306,Oaxaca de Juárez,,68000,
node:3375810545,,,,,,
node:3375910666,Av. 1 Principal,lote 114,Cobá,,77793,
node:3377216167,Av. De los Plateros,320,Taxco,,40200,
node:3378919683,,,,,,
node:3387237656,Carretera Federal México-Cuernavaca,,,,,
node:3387237657,Carretera Federal México-Cuernavaca,,,,,
node:3387237658,Carretera Federal México-Cuernavaca,,,,,
node:3387816597,Carretera Costera Sur,Km 17782,San Miguel de Cozumel,,77600,
node:3387816598,Carretera Costera Sur Km.,17782,El Cedral,,77600,
node:3388716644,,,,,,
node:3397681253,,,,,,
node:3398971693,Calle de Valerio Trujano,212,Oaxaca de Juárez,,68000,
node:3399058893,Calle de Flores Magón,201,Oaxaca de Juárez,,68000,
node:3400213413,Colón,272,,,,
node:3401950351,Calle Del Morro,501,Puerto Escondido,OAX,70934,
node:3401950356,,,,,,
node:3401950358,Calle Del Morro,301,Puerto Escondido,OAX,71980,
node:3401950360,Calle del Morro,,Puerto Escondido,,70934,
node:3401950361,,,,,,
node:3401950362,,,,,,
node:3401950363,Calle del Morro,,Puerto Escondido,OAX,71980,
node:3409713101,Calle de Mariano Abasolo,209,,,,
node:3409724993,Calle de Mariano Abasolo,103,,,,
node:3409770994,Calle del 5 de Mayo,206,Oaxaca de Juárez,,68000,
node:3409778795,Calle del 5 de Mayo,208,,,,
node:3411658294,Calle Guadalupe Victoria,,san cristobal de las casas,,,
node:3412903097,,,,,,
node:3412903098,,,,,,
node:3412903099,,,,,,
node:3413339195,,,,,,
node:3421310911,Avenida Paseo Xaman-Ha,Lote Hotelero Nº2,Playa del Carmen,,77710,
node:3421310912,Avenida Paseo Xaman-Ha,,Playa del Carmen,,77710,
node:3430042747,,,,,,
node:3432569762,"La Herradura, Col. Cuauhtemoc",,Coatepec,,91500,
node:3434939093,Calle de Manuel García Vigil,703,Oaxaca de Juárez,,68000,
node:3434939693,Calle de Manuel García Vigil,805,Oaxaca de Juárez,,68000,
node:3434939893,Calle de Manuel García Vigil,705,Oaxaca de Juárez,,68000,
node:3435135594,Calle de Manuel García Vigil,407,Oaxaca de Juárez,,68000,
node:3437012507,,,,,,
node:3438493793,Avenida de José María Morelos,602,Oaxaca de Juárez,,68000,
node:3438493893,Avenida de José María Morelos,601,Oaxaca de Juárez,,68000,
node:3440517126,,,,,,
node:3440517127,,,,,,
node:3440517128,,,,,,
node:3440517129,,,,,,
node:3440517130,,,,,,
node:3440517131,,,,,,
node:3440517132,,,,,,
node:3440517133,,,,,,
node:3440517134,,,,,,
node:3440525739,,,,,,
node:3440525741,,,,,,
node:3440525744,,,,,,
node:3440525745,,,,,,
node:3440525746,,,,,,
node:3440531795,,,,,,
node:3440531798,,,,,,
node:3440531799,Miguel Hidalgo,,Tecolutla,,93570,
node:3440538155,,,,,,
node:3440538156,,,,,,
node:3440538157,,,,,,
node:3440554255,,,,,,
node:3440554257,,,,,,
node:3440554258,,,,,,
node:3443041775,,,,,,
node:3445401579,,,,,,
node:3447577823,Hidalgo,25,,,,
node:3451476993,,,,,,
node:3451514208,Avenida de La Independencia,503,Oaxaca de Juárez,,68000,
node:3451514500,Avenida de la Independencia,601,Oaxaca de Juárez,,68000,
node:3451516495,Avenida de La Independencia,403,Oaxaca de Juárez,,68000,
node:3454207114,Marina Nacional,399,,,,
node:3472501906,Calle 59,498,Mérida,,97000,
node:3475156367,,,Queretaro,,76240,
node:3475218793,,,Chetumal,,,
node:3481852999,,,,,,
node:3482209710,Calle de José María Pino Suárez,804,Oaxaca de Juarez,,68000,
node:3488955631,Crucero Principal,,Puerto Escondido,,71980,
node:3494112045,Calle 16,,,,,
node:3498221805,,,,,,
node:3500087725,Boulevard Emilio Sánchez Piedras,100,Apizaco,,90300,
node:3513623063,,,,,,
node:3518461593,Privada Emilio Carranza,202,Oaxaca de Juarez,,,
node:3518461693,,,,,,
node:3518461994,Calzada Niños Héroes de Chapultepec,1020,Oaxaca de Juárez,,68000,
node:3518462193,Calle del 5 de Mayo,1022,Oaxaca de Juarez,,68000,
node:3519900794,Calle Manuel Sabino Crespo,110,Oaxaca de Juarez,,68000,
